epoch,loss,test_loss,train_acc,test_acc,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,experiment_tag
37,0.44495556,1.3431605,0.766853,0.66334873,False,,,38,b2e9e3d45f3946d786642bbf776093bd,2020-03-06_21-19-13,1583525953,3.422935962677002,146.67285561561584,17699,home,10.183.96.137,146.67285561561584,0,38,1f9ac256,"13_batch_size=128,data_preprocessing=high_pass,dim_hidden=6,lr=0.034586,stateful=True,use_lstm=True"
38,0.47167727,1.475906,0.7503765,0.6515287,False,,,39,b2e9e3d45f3946d786642bbf776093bd,2020-03-06_21-19-17,1583525957,3.9544637203216553,150.6273193359375,17699,home,10.183.96.137,150.6273193359375,0,39,1f9ac256,"13_batch_size=128,data_preprocessing=high_pass,dim_hidden=6,lr=0.034586,stateful=True,use_lstm=True"
39,0.4343187,1.5648122,0.76136446,0.60385245,False,,,40,b2e9e3d45f3946d786642bbf776093bd,2020-03-06_21-19-21,1583525961,3.2722084522247314,153.89952778816223,17699,home,10.183.96.137,153.89952778816223,0,40,1f9ac256,"13_batch_size=128,data_preprocessing=high_pass,dim_hidden=6,lr=0.034586,stateful=True,use_lstm=True"
40,0.41263527,1.8608773,0.7732862,0.5926824,False,,,41,b2e9e3d45f3946d786642bbf776093bd,2020-03-06_21-19-30,1583525970,3.710786819458008,157.61031460762024,17699,home,10.183.96.137,157.61031460762024,0,41,1f9ac256,"13_batch_size=128,data_preprocessing=high_pass,dim_hidden=6,lr=0.034586,stateful=True,use_lstm=True"
41,0.5134373,1.4370048,0.73475266,0.6678489,False,,,42,b2e9e3d45f3946d786642bbf776093bd,2020-03-06_21-19-34,1583525974,3.7431790828704834,161.35349369049072,17699,home,10.183.96.137,161.35349369049072,0,42,1f9ac256,"13_batch_size=128,data_preprocessing=high_pass,dim_hidden=6,lr=0.034586,stateful=True,use_lstm=True"
42,0.41779605,1.3874413,0.7711789,0.6321665,False,,,43,b2e9e3d45f3946d786642bbf776093bd,2020-03-06_21-19-37,1583525977,3.699092149734497,165.05258584022522,17699,home,10.183.96.137,165.05258584022522,0,43,1f9ac256,"13_batch_size=128,data_preprocessing=high_pass,dim_hidden=6,lr=0.034586,stateful=True,use_lstm=True"
43,0.40353844,1.6478964,0.78098685,0.65406543,False,,,44,b2e9e3d45f3946d786642bbf776093bd,2020-03-06_21-19-44,1583525984,4.322960376739502,169.37554621696472,17699,home,10.183.96.137,169.37554621696472,0,44,1f9ac256,"13_batch_size=128,data_preprocessing=high_pass,dim_hidden=6,lr=0.034586,stateful=True,use_lstm=True"
44,0.45244515,1.6724283,0.7640056,0.61616284,False,,,45,b2e9e3d45f3946d786642bbf776093bd,2020-03-06_21-19-47,1583525987,3.505558490753174,172.8811047077179,17699,home,10.183.96.137,172.8811047077179,0,45,1f9ac256,"13_batch_size=128,data_preprocessing=high_pass,dim_hidden=6,lr=0.034586,stateful=True,use_lstm=True"
45,0.4249949,1.8870829,0.77538747,0.62725157,False,,,46,b2e9e3d45f3946d786642bbf776093bd,2020-03-06_21-19-51,1583525991,3.8039557933807373,176.68506050109863,17699,home,10.183.96.137,176.68506050109863,0,46,1f9ac256,"13_batch_size=128,data_preprocessing=high_pass,dim_hidden=6,lr=0.034586,stateful=True,use_lstm=True"
46,0.39389396,1.4219874,0.7848147,0.6426208,False,,,47,b2e9e3d45f3946d786642bbf776093bd,2020-03-06_21-19-54,1583525994,3.5345396995544434,180.21960020065308,17699,home,10.183.96.137,180.21960020065308,0,47,1f9ac256,"13_batch_size=128,data_preprocessing=high_pass,dim_hidden=6,lr=0.034586,stateful=True,use_lstm=True"
